Id,PersonId,Name,MetadataDateSent,clean_email,raw_email,scores_nltk,pred_nltk,scores_TextBlob,pred_TextBlob,same,topic,topic_0,topic_1,topic_2
1042,124,Lona Valmoro,2009-12-02T05:00:00+00:00,Coming now Where should go,Coming now. Where should I go?,0.0,neutural,0.0,neutural,1.0,topic_1,0.17331489329029562,0.6545424607732092,0.1721426459364952
1043,133,Maggie Williams,2009-11-07T05:00:00+00:00,Lauren told me after would not work for him so thats why tomorrow is better,Lauren told me after 1 would not work for him so that's why tomorrow is better.,0.4404,positive,0.5,positive,1.0,topic_1,0.11898851580603854,0.746063873062785,0.13494761113117634
1044,87,Jake Sullivan,2009-12-02T05:00:00+00:00,Tuesday December AM Checking in Sorry we didnt talk last night but actually collapsed when got back from my speech Lets try again tonight Let me know what time will work should be home by Hope youre loving the sun,H <hrod17@clintonemail.com> Tuesday December 8 2009 7:17 AM 'millscd@state.gov' Checking in Sorry we didn't talk last night but I actually collapsed when I got back from my speech. Let's try again tonight. Let me know what time will work. I should be home by 7. Hope you're loving the sun!,0.8126,positive,0.02,positive,1.0,topic_1,0.06907473688891981,0.6722008523262955,0.25872441078478475
1045,87,Jake Sullivan,2009-12-02T05:00:00+00:00,mentioned to you that Saud asked if we objected to their making grant to Cuba for development in health dont see why we should but may be missing something Pis run the traps,I mentioned to you that Saud asked if we objected to their making a grant to Cuba for development in health. I don't see why we should but I may be missing something. Pis run the traps.,-0.2617,negative,-0.2,negative,1.0,topic_0,0.8170237244073398,0.08953325033900522,0.09344302525365483
1046,124,Lona Valmoro,2009-12-02T05:00:00+00:00,Have you left yet,Have you left yet?,0.0,neutural,0.0,neutural,1.0,topic_0,0.5939422816753748,0.23914444014962266,0.1669132781750026
1047,143,Melanne Verveer,2009-11-08T05:00:00+00:00,Will Eikenberry be there,Will Eikenberry be there?,0.0,neutural,0.0,neutural,1.0,topic_1,0.16718227295551066,0.6656746826434454,0.16714304440104402
1048,37,Christopher Hill,2009-11-08T05:00:00+00:00,No pis go today told her that was sorry couldnt be there but want you both to go ahead today and just callemail to tell me whats happening,No--pis go today. I told her that! was sorry I couldn't be there but want you both to go ahead today and just call/email to tell me what's happening,-0.0772,negative,-0.5,negative,1.0,topic_2,0.09980011272816147,0.30185208857004703,0.5983477987017914
1050,10,Anne-Marie Slaughter,2009-12-02T05:00:00+00:00,Ok but will need call sheet and update from BurnsSteinberg,Ok but will need call sheet and update from Burns/Steinberg.,0.1531,positive,0.5,positive,1.0,topic_2,0.1071545644011334,0.4154681836133391,0.4773772519855276
1052,81,Huma Abedin,2009-11-10T05:00:00+00:00,Ok Tuesday December AM Re Checking in,"Ok. H <hrod17@clintonemail.com> Tuesday, December 8, 2009 7:46 AM 'millscd@state.gov' Re: Checking in",0.29600000000000004,positive,0.5,positive,1.0,topic_1,0.11172709129038126,0.7748241803964281,0.11344872831319053
1056,81,Huma Abedin,2009-11-10T05:00:00+00:00,Ok Hope you got some sleep,Ok. Hope you got some sleep!,0.6249,positive,0.5,positive,1.0,topic_2,0.12439240002032174,0.2898723923254875,0.5857352076541907
1057,116,Lauren Jiloty,2009-11-10T05:00:00+00:00,Im in the car Will ops call me or should call in,I'm in the car. Will ops call me or should I call in?,0.0,neutural,0.0,neutural,1.0,topic_2,0.14257715743800747,0.3069812731718691,0.5504415693901235
1060,81,Huma Abedin,2009-12-02T05:00:00+00:00,Do we have any independent third opinion we can ask for advice,Do we have any independent third opinion we can ask for advice?,0.0,neutural,0.0,neutural,1.0,topic_2,0.2879111725061194,0.11638041478782288,0.5957084127060578
1062,32,Cheryl Mills,2009-11-10T05:00:00+00:00,See you later today,/See you later today.,0.0,neutural,0.0,neutural,1.0,topic_2,0.13842250734979467,0.1474200165640623,0.714157476086143
1063,32,Cheryl Mills,2009-11-11T05:00:00+00:00,Dear Mike Congrats on your book you must be very excited to see it in print after so much work Im looking forward to reading it And hope youre working on the democracyhuman rights speech Im giving the week of the th Are you Also David Miliband told me that the UK lost more soldiers in the Falklands than they have in Afghanistan Would you pls verify that for me Thx All the best and Happy Thanksgiving Hillary,"Dear Mike--- Congrats on your book; you must be very excited to see it in print after so much work. I'm looking forward to reading it. And I hope you're working on the democracy/human rights speech I'm giving the week of the 7th. Are you? Also, David Miliband told me that the UK lost more soldiers in the Falklands than they have in Afghanistan. Would you pls verify that for me? Thx. All the best, and Happy Thanksgiving! Hillary",0.9698,positive,0.5974999999999999,positive,1.0,topic_2,0.05870236987659759,0.07198019523113945,0.869317434892263
1064,32,Cheryl Mills,2009-11-11T05:00:00+00:00,Lona Could we be ready to do on or before Im reluctant to schedule for early Jan Also if we did in Dec would coincide Copenhagen,"Lona---Could we be ready to do on or before 12/18? I'm reluctant to schedule for early Jan. Also if we did in Dec, would coincide w Copenhagen.",0.128,positive,0.15000000000000002,positive,1.0,topic_2,0.08594383231302351,0.14276048225626312,0.7712956854307134
1065,32,Cheryl Mills,2009-11-11T05:00:00+00:00,Who do respond to re these calls Or are we just sending the memcons,Who do I respond to re these calls? Or are we just sending the memcons?,0.0,neutural,0.0,neutural,1.0,topic_1,0.27315290646431456,0.5897257008035979,0.13712139273208748
1066,194,Sidney Blumenthal,2009-11-12T05:00:00+00:00,Wednesday November PM Re Statement on settlement moratorium What do you think,"H <hrod17@clintonemail.com> Wednesday, November 25, 2009 4:56 PM 'sullivanjj@state.gov. Re: Statement on settlement moratorium What do you think?",0.0,neutural,0.0,neutural,1.0,topic_1,0.09559129308116188,0.7065072169157578,0.19790149000308035
1067,81,Huma Abedin,2009-08-26T04:00:00+00:00,You can call at,You can call at 7.,0.0,neutural,0.0,neutural,1.0,topic_0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1070,81,Huma Abedin,2009-12-03T05:00:00+00:00,Cant wait You know how much love making calls,Can't wait. You know how much I love making calls.,0.6369,positive,0.5,positive,1.0,topic_2,0.3786409644452517,0.12455651326601455,0.4968025222887337
1071,81,Huma Abedin,2009-08-26T04:00:00+00:00,RELEASE IN PART,RELEASE IN PART B6,0.0,neutural,0.0,neutural,1.0,topic_2,0.1671158905165375,0.17036259735732595,0.6625215121261366
1072,116,Lauren Jiloty,2009-12-03T05:00:00+00:00,What is Ann Lewiss email,What is Ann Lewis's email?,0.0,neutural,0.0,neutural,1.0,topic_2,0.12499994016048667,0.1975377763844848,0.6774622834550286
1074,116,Lauren Jiloty,2009-11-13T05:00:00+00:00,Thanks and Happy Thanksgiving will call again over the next few days,Thanks and Happy Thanksgiving. I will call again over the next few days.,0.765,positive,0.2,positive,1.0,topic_2,0.113801214432576,0.3781929697747952,0.5080058157926287
1075,81,Huma Abedin,2009-08-26T04:00:00+00:00,Cc Thursday November AM cherylmill Dear Phil Jim and Richard First Happy Thanksgiving am making FM calls re Afghanistan which are going well and the memcons will describe the specific responses for our followup especially in Athens and Brussels Below is memo from concerned observer about the British feeling alienated from us Let me know what you each think Thx Consensus across the board in Britaincenter right leftis that the Atlantic alliancethe special relationshipthe historic bond since World War IIis shattered There is no dissenting voice not one and there are no illusions Opinion is unanimous The bottom line is that the Obama administrations denigration of the UK is seen as the summation of the Bush era Undoubtedly you saw this week Minister of Defense Bob Ainsworths public criticism of Obamas indecision and his accusation that the president is indifferent and damaging to British interest While Downing Street sought to ameliorate his remarks with an oleaginous statement his view is simply what everyoneeveryonethinks His clumsy outburst was classic gaffean embarrassing mistake because it reveals something true The Chilcot inquiry of Parliament publicly conducting hearings on the origins of UK involvement in the Iraq invasion has put Bushs war on terrorand British involvementon trialand the calmly conducted but eviscerating hearings will go on for another year Blair is seen as either complicit on the basis of knowing there was no casus belli or as an enthusiastically deceived tool Nick Clegg leader of the Liberal Democrats has stated that the reason support for the Afghanistan mission has cratered is because of the lies told in the run up to the Iraq waranother view universally held Meanwhile former UK ambassador to the US Christopher Meyer has published his new book on the history of UK diplomacy with concluding sections on the demise of the special relationship He is not only being interviewed on all British media but also has appeared as voluble witness before the Chicot commission All British newspapers and journals have prominently published many pieces within the last week on the decline and fall of the US UK relationship Please see the lead editorial today from the London Times and the cover story from the Spectatortwo of the most resolutely pro American sources The tone is not resentful but reserved disdainful and superior The US administration is considered blinkered parochial and counter productive Conservatives are more contemptuous than Labour which feels abandoned and somewhat baffled Rather than eager to be Obamas poodle Cameron would be superficially friendly and privately scornful Class has lot to do with the contempt Cameron government would be more aristocratic and even narrowly Etonian than any Conservative government in recent history sharply contrasting especially with the striving and classless perspective of the grocers daughter Margaret Thatcher And yet the most recent poll this week showed Labour within striking distance of the Tories about five points down the result of slight economic uptick hung parliament seems very possible Given the distribution of voting patterns Labour need not win plurality to have more seats than the Tories The slight buoyancy for Labour in this unique situation has only heightened anxiety about Obamas Afghanistan process which has excluded the British government from significant consultation and consideration of its interests See the lead to Con Coughlins Spectator piece Therefore the President might contemplate brief stop in London going to or coming from Oslo or meeting in Copenhage to make public appearance with Brown And others in the Administration should pay special attention to Brown to secure strong support from him and more importantly the whole government and British establishment should be reassured that we do value their stalwart support despite the ups and downs of the last eight years Pasted below is the Times editorial and the link to the Spectator article From The Times November Atlantic drift Washingtons delay in announcing its Afghanistan strategy has left Brown drifting Obama needs to invest more time and attention in the transatlantic alliance President Obama declared on Tuesday that the whole world had responsibility to help the US led mission in Afghanistan He would he said soon lay out the obligations of our international partners Those partners have been waiting long time for the details On Monday the President had his tenth meeting with his advisers to work out his strategy for Afghanistan He has now spent almost three months considering his options and has promised an announcement on deployments after the Thanksgiving holiday For Gordon Brown this cannot come too soon After the United States Britain is the largest contributor of troops to the Nato operation in Afghanistan There has never been any suggestion that Britain has enough soldiers to pursue separate strategy or that it can operate independently of the US forces which already number some troops Until the White House decides whether to send an extra or some figure significantly lower than the number requested by General Stanley McChrystal Mr Brown cannot properly plan the best support strategy It is becoming sadly apparent that Britain has been left drifting by the delays in Washington and that the Obama Administration is largely unaware of the embarrassment this is causing the Government More worryingly this does not seem to be source of concern within the Administration Downing Street diplomatically turns aside any suggestion that it is frustrated by the nonchalance with which it is being treated But the insistent questions on Afghanistan the anger caused by the steady stream of returning war dead and the rapid crumbling of public support for the war cannot be answered effectively until Mr Brown is taken into American confidence and seen as full partner in the Nato campaign On the surface the continuing high regard in Britain for the dynamic and articulate new President has masked these growling complaints Mr Brown is not suffering as his predecessor did from the taint of close association with deeply unpopular US president On the contrary like several European leaders he is still eager to position himself as close as possible to Mr Obama to clothe himself in some of the Presidents European popularity But within Government there is already worry that Britains voice counts far less than it did in the past This is not simply another instance of the persistent but pointless British anxiety over the so called special relationship it is justified concern that two of the main pillars of the Nato alliance should have policies and strategies that are closely co ordinated and sympathetically understood on both sides when fighting war The fault glaringly is on the American side The White House no longer seems to be monitoring the reactions and political options of its transatlantic allies It is not sufficient to suggest that the Administration sees little point in investing time and diplomacy in British government likely to be defeated in the coming general election wartime allies have interests that go far beyond the political make up of the government of the day Mr Obama promised during his election campaign to revive trust in American leadership and to re engage in multinational diplomacy In office he has certainly voiced the same ideals but he has invested little in giving new substance and dynamism to the transatlantic relationship On Afghanistan Mr Brown has sometimes been left speechless by Washington He talks of sending extra troops But until he knows the likely US strategy he cannot outline his own Atlanticism is always fragile on the Left and was stretched to breaking point by Tony Blair It is now being undermined by indifference in Washington Today America is enjoying Thanksgiving Tomorrow it must look out again to its all THE SPECTATOR special form of disrespect Con Coughlin httpwwwspectatorcouksearchauthorfisearchStringConCoughlin Wednesday th November,"Cc: H <hrod17@clintonemail.com> Thursday, November 26, 2009 11:54 AM 'gordonph@state.gov'; 'SteinbergJB@state.gov'; 'HolbrookeRC@state.gov' 'sullivanjj@state.gov'; 'cheryl.mill Dear Phil, Jim and Richard, First, Happy Thanksgiving! I am making FM calls re Afghanistan which are going well and the memcons will describe the specific responses for our followup, especially in Athens and Brussels. Below is a memo from a concerned observer about the British feeling alienated from us. /Let me know what you each think. Thx. Consensus across the board in Britain—center, right, left—is that the Atlantic alliance—the special relationship—the historic bond since World War II—is shattered. There is no dissenting voice, not one, and there are no illusions. Opinion is unanimous. The bottom line is that the Obama administration's denigration of the UK is seen as the summation of the Bush era. Undoubtedly, you saw this week Minister of Defense Bob Ainsworth's public criticism of Obama's indecision and his accusation that the president is indifferent and damaging to British interest. While Downing Street sought to ameliorate his remarks with an oleaginous statement his view is simply what everyone—everyone—thinks. His clumsy outburst was a classic gaffe—an embarrassing mistake because it reveals something true. The Chilcot inquiry of Parliament, publicly conducting hearings on the origins of UK involvement in the Iraq invasion, has put Bush's war on terror—and British involvement—on trial—and the calmly conducted but eviscerating hearings will go on for another year. Blair is seen as either complicit on the basis of knowing there was no casus belli or as an enthusiastically deceived tool. Nick Clegg, leader of the Liberal Democrats, has stated that the reason support for the Afghanistan mission has cratered is because of the lies told in the run-up to the Iraq war—another view universally held. Meanwhile, former UK ambassador to the US Christopher Meyer has published his new book on the history of UK diplomacy with concluding sections on the demise of the special relationship. He is not only being interviewed on all British media but also has appeared as a voluble witness before the Chi!cot commission. All British newspapers and journals have prominently published many pieces within the last week on the decline and fall of the US-UK relationship. Please see the lead editorial today from the London Times and the cover story from the Spectator—two of the most resolutely pro-American sources. The tone is not resentful, but reserved, disdainful and superior. The US administration is considered blinkered, parochial and counter-productive. Conservatives are more contemptuous than Labour, which feels abandoned and somewhat baffled. Rather than eager to be Obama's poodle, Cameron would be superficially friendly and privately scornful. Class has a lot to do with the contempt. A Cameron government would be more aristocratic and even narrowly Etonian than any Conservative government in recent history, sharply contrasting especially with the striving and classless perspective of the grocer's daughter, Margaret Thatcher. And yet, the most recent poll this week showed Labour within striking distance of the Tories, about five points down, the result of a slight economic uptick. A hung parliament seems very possible. Given the distribution of voting patterns, Labour need not win a plurality to have more seats than the Tories. The slight buoyancy for Labour in this unique situation has only heightened anxiety about Obama's Afghanistan process, which has excluded the British government from significant consultation and consideration of its interests. See the lead to Con Coughlin's Spectator piece. Therefore, the President might contemplate a brief stop in London going to or coming from Oslo or a meeting in Copenhage to make a public appearance with Brown. And, others in the Administration should pay special attention to Brown to secure strong support from him, and more importantly, the whole government and British establishment should be reassured that we do value their stalwart support despite the ups and downs of the last eight years. Pasted below is the Times editorial and the link to the Spectator article. From The Times November 26, 2009 Atlantic drift Washington's delay in announcing its Afghanistan strategy has left Brown drifting. Obama needs to invest more time and attention in the transatlantic alliance President Obama declared on Tuesday that ""the whole world"" had a responsibility to help the US-led mission in Afghanistan. He would, he said; soon lay out the ""obligations of our international partners"". Those partners have been waiting a long time for the details. On Monday the President had his tenth meeting with his advisers to work out his strategy for Afghanistan. He has now spent almost three months considering his options, and has promised an announcement on deployments after the Thanksgiving holiday. For Gordon Brown, this cannot come too soon. After the United States, Britain is the largest contributor of troops to the Nato operation in Afghanistan. There has never been any suggestion that Britain has enough soldiers to pursue a separate strategy or that it can operate independently of the US forces, which already number some 68,000 troops. Until the White House decides whether to send an extra 40,000 or some figure significantly lower than the number requested by General Stanley McChrystal, Mr Brown cannot properly plan the best support strategy. It is becoming sadly apparent that Britain has been left drifting by the delays in Washington, and that the Obama Administration is largely unaware of the embarrassment this is causing the Government. More worryingly, this does not seem to be a source of concern within the Administration. Downing Street, diplomatically, turns aside any suggestion that it is frustrated by the nonchalance with which it is being treated. But the insistent questions on Afghanistan, the anger caused by the steady stream of returning war dead and the rapid crumbling of public support for the war cannot be answered effectively until Mr Brown is taken into American confidence and seen as a full partner in the Nato campaign. On the surface, the continuing high regard in Britain for the dynamic and articulate new President has masked these growling complaints. Mr Brown is not suffering, as his predecessor did, from the taint of close association with a deeply unpopular US president. On the contrary: like several European leaders, he is still eager to position himself as close as possible to Mr Obama to clothe himself in some of the President's European popularity. But within Government, there is already worry that Britain's voice counts far less than it did in the past. This is not simply another instance of the persistent but pointless British anxiety over the so-called special relationship; it is a justified concern that two of the main pillars of the Nato alliance should have policies and strategies that are closely co-ordinated and sympathetically understood on both sides when fighting a war. The fault, glaringly, is on the American side. The White House no longer seems to be monitoring the reactions and political options of its transatlantic allies. It is not sufficient to suggest that the Administration sees little point in investing time and diplomacy in a British government likely to be defeated in the coming general election; wartime allies have interests that go far beyond the political make-up of the government of the day. Mr Obama promised during his election campaign to revive trust in American leadership and to re-engage in multinational diplomacy. In office, he has certainly voiced the same ideals; but he has invested little in giving new substance and dynamism to the transatlantic relationship. On Afghanistan, Mr Brown has sometimes been left speechless by Washington. He talks of sending 500 extra troops. But until he knows the likely US strategy, he cannot outline his own. Atlanticism is always fragile on the Left and was stretched to breaking point by Tony Blair. It is now being undermined by indifference in Washington. Today America is enjoying Thanksgiving. Tomorrow it must look out again to its all THE SPECTATOR A special form of disrespect Con Coughlin <http://www.spectator.co.uk/search/authorfisearchString=Con%20Coughlin> Wednesday, 18th November 2009",0.9826,positive,0.11226808505878272,positive,1.0,topic_0,0.7315798866867113,0.10443182187422614,0.1639882914390627
1077,32,Cheryl Mills,2009-08-26T04:00:00+00:00,would like to sign off on this tomorrow when can better review it Is that ok,I would like to sign off on this tomorrow when I can better review it. Is that ok?,0.765,positive,0.5,positive,1.0,topic_1,0.10531390761722348,0.7863913773375741,0.10829471504520237
1077,360,cheryl.mills huma abedin,2009-08-26T04:00:00+00:00,Great news Could you have someone send me the breakdown of the votes Thx so much,Great news. Could you have someone send me the breakdown of the votes? Thx so much.,0.765,positive,0.5,positive,1.0,topic_1,0.10640624111573063,0.7527972213687489,0.1407965375155204
1078,116,Lauren Jiloty,2009-11-13T05:00:00+00:00,Take off Hariri Sulayman Papandreou Ashton Abbas Gheit Faisal Amorim Posner Schuster Solis,Take off: Hariri Sulayman Papandreou Ashton Abbas Gheit Faisal Amorim Posner Schuster Solis,0.0,neutural,0.0,neutural,1.0,topic_0,0.8387429947685677,0.08199240677395739,0.07926459845747498
1079,32,Cheryl Mills,2009-12-05T05:00:00+00:00,Im trying to call you now and ops says they cant find you Can you call me,I'm trying to call you now and ops says they can't find you. Can you call me?,0.0,neutural,0.0,neutural,1.0,topic_2,0.3149470506832533,0.14949509997047009,0.5355578493462767
1081,32,Cheryl Mills,2009-08-26T04:00:00+00:00,Also,"Also,",0.0,neutural,0.0,neutural,1.0,topic_0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1082,32,Cheryl Mills,2009-08-27T04:00:00+00:00,Ok thx,"Ok, thx.",0.5719,positive,0.5,positive,1.0,topic_1,0.15922073269320727,0.6958236907126664,0.14495557659412633
1083,81,Huma Abedin,2009-11-14T05:00:00+00:00,Ok Also pls,Ok. Also pls,0.3612,positive,0.5,positive,1.0,topic_1,0.13902892483833534,0.7211052094478102,0.1398658657138544
1084,81,Huma Abedin,2009-11-14T05:00:00+00:00,may see the POTUS Wed afternoon or evening per my conversation him today Hes checking his schedule Can you reach out to WH People saw at funeral who want to see or who want to see me Randy Weingarten reschedule dinner her and Hillary Rosen Dianne Feinstein put her on my call list Do you know about conference that Schwarzenegger said he invited me to in CA in late Sept or Oct about the environment,I may see the POTUS Wed afternoon or evening per my conversation w him today. He's checking his schedule. Can you reach out to WH? People I saw at funeral who I want to see or who want to see me-- Randy Weingarten--reschedule dinner w her and Hillary Rosen Dianne Feinstein--put her on my call list Do you know about a conference that Schwarzenegger said he invited me to in CA in late Sept or Oct about the environment?,-0.2023,negative,-0.3,negative,1.0,topic_2,0.06403278482043781,0.1514119030163335,0.7845553121632288
1085,32,Cheryl Mills,2009-08-27T04:00:00+00:00,Could do in the window while driving into the city,Could I do in the 12:30-1:45 window while driving into the city?,0.0,neutural,0.0,neutural,1.0,topic_1,0.1291047568995206,0.7479714060103558,0.12292383709012365
1086,32,Cheryl Mills,2009-12-05T05:00:00+00:00,am just taking off When land will call you on your cell Ok,I am just taking off. When I land I will call you on your cell. Ok?,0.29600000000000004,positive,0.5,positive,1.0,topic_1,0.3668321848094685,0.5092360509510493,0.12393176423948217
1087,113,Kurt Campbell,2009-11-14T05:00:00+00:00,agree on both but wonder can we abstain on the first Also have not recd the speech draft Should have,"I agree on both, but wonder can we abstain on the first? Also, I have not rec'd the speech draft. Should I have ?",0.1901,positive,0.25,positive,1.0,topic_0,0.6861833728374425,0.11211291643305776,0.20170371072949966
1088,87,Jake Sullivan,2009-11-14T05:00:00+00:00,Also once we know what time need to be in DC Ill need shuttle time And want to lock in my return to NY on Thursday Do you know what time can take shuttle on Thursday,"Also, once we know what time I need to be in DC, I'll need a shuttle time. And I want to lock in my return to NY on Thursday. Do you know what time I can take a shuttle on Thursday?",-0.3612,negative,-0.5,negative,1.0,topic_1,0.1847282416787966,0.7094160194971066,0.10585573882409673
1090,81,Huma Abedin,2009-11-14T05:00:00+00:00,Who will interview me,Who will interview me?,0.0,neutural,0.0,neutural,1.0,topic_2,0.16715260348620145,0.16719941714431288,0.6656479793694856
1091,81,Huma Abedin,2009-11-15T05:00:00+00:00,But Im leaving here on Wed and Ill be at home over the weekend so Id rather get it over in the morning Can they do it in the barn,But I'm leaving here on Wed and I'll be at home over the weekend so I'd rather get it over w in the morning. Can they do it in the barn?,-0.4215,negative,-0.5,negative,1.0,topic_1,0.11044951315330337,0.7885431826257244,0.10100730422097233
1092,81,Huma Abedin,2009-08-27T04:00:00+00:00,Sunday November AM sbwhoeop Re Another memo on backdrop to this week Sid Can you send me the Hoagland piece,"H <hrod17@clintonemail.com> Sunday, November 29, 2009 11:38 AM 'sbwhoeop Re: Another memo on backdrop to this week. Sid Can you send me the Hoagland piece?",0.0,neutural,0.0,neutural,1.0,topic_1,0.08310686818439024,0.8292191510099102,0.08767398080569942
1092,124,Lona Valmoro,2009-08-27T04:00:00+00:00,Sunday November PM sbwhoeop Re Another memo on backdrop to this week Sid didnt read the McD reference that way actually thought it was complimentary of his spin skills What am missing,"H <hrod17@clintonemail.com > Sunday, November 29, 2009 12:04 PM 'sbwhoeop Re: Another memo on backdrop to this week. Sid I didn't read the McD reference that way. I actually thought it was complimentary of his spin skills. What am I missing?",0.1779,positive,0.033333333333333326,positive,1.0,topic_1,0.06798978974784031,0.8633248605570869,0.06868534969507277
1094,116,Lauren Jiloty,2009-08-28T04:00:00+00:00,thought you meant next Sunday or Monday What about this Wed afternoon or Thurs in DC told Cheryl and Philippe wouldnt leave early If the Oprah team want to come out here and one of our friends is willing to let us use their house out here this Monday would do that,"I thought you meant next Sunday or Monday. What about this Wed afternoon or Thurs in DC? I told Cheryl and Philippe I wouldn't leave early. If the Oprah team want to come out here and one of our friends is willing to let us use their house out here this Monday, I would do that.",0.5496,positive,0.11666666666666665,positive,1.0,topic_1,0.09012851551543744,0.8380860391492784,0.07178544533528426
1095,81,Huma Abedin,2009-08-28T04:00:00+00:00,cant do tonight and not sure about tomorrow morning Is he calling me or does he think Im calling him,I can't do tonight and not sure about tomorrow morning. Is he calling me or does he think I'm calling him?,-0.2411,negative,-0.25,negative,1.0,topic_1,0.2306709430828609,0.6636130453088885,0.10571601160825073
1102,116,Lauren Jiloty,2009-08-28T04:00:00+00:00,Sunday November PM Re Undeliverable Memo potus will reference will be waiting at whitehaven when you get there,"H <hrod17@clintonemail.com> Sunday, November 29, 2009 3:15 PM 'abedinh@state.gov' Re: Undeliverable: Memo potus will reference will be waiting at whitehaven when you get there.",0.0,neutural,0.0,neutural,1.0,topic_1,0.15559835524045382,0.7511166852855959,0.09328495947395024
1104,81,Huma Abedin,2009-08-28T04:00:00+00:00,Dennis Ross is coming to see me at noon,Dennis Ross is coming to see me at noon.,0.0,neutural,0.0,neutural,1.0,topic_1,0.11756303090983518,0.5938051003516113,0.2886318687385536
1104,116,Lauren Jiloty,2009-08-28T04:00:00+00:00,will do today So try to set up asap,I will do today. So try to set up asap.,0.0,neutural,0.0,neutural,1.0,topic_2,0.15788853735845498,0.1536532916510834,0.6884581709904615
1106,170,Philippe Reines,2009-11-15T05:00:00+00:00,Did you talk Lisa about their house,Did you talk w Lisa about their house?,0.0,neutural,0.0,neutural,1.0,topic_1,0.12625297129868324,0.7402286882435809,0.1335183404577359
1107,32,Cheryl Mills,2009-08-28T04:00:00+00:00,Is there time for this call,Is there a time for this call?,0.0,neutural,0.0,neutural,1.0,topic_1,0.16679852419969546,0.6552679413625823,0.17793353443772233
1109,32,Cheryl Mills,2009-11-16T05:00:00+00:00,Thanks for all your hard work on this difficult speech to get it as right as possible Here are few comments and questions We need to work in reference and quotes from POTUS Nobel speech near the top havent read it yet so not sure whats most appriopriate Since the speech alluded to some of the same ground should we be explicit in asserting that this speech further clarifiesexpandsexplains what this Admin means by human rights The points about us not being perfect and the existence of evil in the POTUS speech should be woven in more here too For example in discussion on about Japanese internment etc In the section about supporting individual defenders should mention that we did that thru State Dept ceremony honoring brave women and applaud others like Vital Voices and RFK memorial who do same Tell story about how was asked to mention the name of Guatemala activist in my sppech to the parliament there because the attention might literally save her life Look forward to further discussion later today,"sullivanij@state.gov B6 Thanks for all your hard work on this difficult speech to get it as right as possible. Here are a few comments and questions: We need to work in reference and quotes from POTUS Nobel speech near the top. I haven't read it yet so not sure what's most appriopriate. Since the speech alluded to some of the same ground, should we be explicit in asserting that this speech further clarifies/expands/explains what this Admin means by human rights? The points about us not being perfect and the existence of evil in the POTUS speech should be woven in more here too. For example, in discussion on p.7 about Japanese internment, etc. In the section about supporting individual defenders, should mention that we did that thru State Dept ceremony honoring brave women and applaud others like Vital Voices and RFK memorial who do same. Tell story about how I was asked to mention the name of a Guatemala activist in my sppech to the parliament there because the attention might literally save her life. Look forward to further discussion later today.",0.8907,positive,0.08308531746031747,positive,1.0,topic_1,0.35495109840019257,0.4136896254414273,0.23135927615838026
1112,180,Richard Verma,2009-11-17T05:00:00+00:00,Be sure Phil et al get the memcon,Be sure Phil et. al. get the memcon.,0.3182,positive,0.5,positive,1.0,topic_0,0.7859345792269283,0.1063504314403689,0.1077149893327028
1113,87,Jake Sullivan,2009-12-05T05:00:00+00:00,What is Gordons email couldnt get address off this traffic,What is Gordon's email? I couldn't get address off this traffic.,0.0,neutural,0.0,neutural,1.0,topic_1,0.11322700632557757,0.7724147434728287,0.11435825020159385
1114,81,Huma Abedin,2009-08-28T04:00:00+00:00,Can we get Lisas lunch rescheduled to before or after And Id have to do letter for Daves service What are the logisitics Are there rooms for us if we take smaller group,Can we get Lisa's lunch rescheduled to before or after? And I'd have to do a letter for Dave's service. What are the logisitics? Are there rooms for us if we take a smaller group?,0.0,neutural,0.0,neutural,1.0,topic_0,0.7544246468693153,0.09451354119083168,0.1510618119398529
1114,116,Lauren Jiloty,2009-08-28T04:00:00+00:00,Ok but wont be able to do btw and so when can she do,Ok but I won't be able to do btw 4:30 and 6:30 so when can she do?,0.1531,positive,0.5,positive,1.0,topic_1,0.12365534962880192,0.7515924292385726,0.12475222113262552
1115,87,Jake Sullivan,2009-12-05T05:00:00+00:00,In thinking about the Kissinger interview the only issue think that might be raised is that see POTUS at least once week while saw Nixon everyday Of course if were dealing that POTUS Id probably camp in his office to prevent him from doing something problematic Do you see this as problem,"In thinking about the Kissinger interview, the only issue I think that might be raised is that I see POTUS at least once a week while K saw Nixon everyday. Of course, if I were dealing w that POTUS I'd probably camp in his office to prevent him from doing something problematic. Do you see this as a problem?",-0.6705,negative,-0.16666666666666666,negative,1.0,topic_2,0.07385065872881097,0.07669742306228562,0.8494519182089033
1117,116,Lauren Jiloty,2009-11-17T05:00:00+00:00,Monday August PM doug Re Womens events Doug Id like to discuss when you are here for Capricias swearing in Im copying Lona and Melanne so they can schedule All the best,"H <hrod17@clintonemail.com> Monday, August 31, 2009 2:36 PM 'doug 'ValmoroU@state.gov'; 'verveerms@state.gov' Re: Women's events Doug--I'd like to discuss when you are here for Capricia's swearing in. I'm copying Lona and Melanne so they can schedule. All the best, H",0.6908,positive,1.0,positive,1.0,topic_1,0.07429289909989524,0.8459123188959415,0.0797947820041632
